receipt,category
"Great Salterns

East Road
P03 60B
MOAOrderPad 2179
Julie 05 Oct 2023 21:44
Table: 36 c: 5 ORDER #: 6033
447889632298
I5 ALLERGIC: NO
2 PeroniNastroAzz = 11.90
1 “krdlgWildBeries = 540
3 83 Combo = 55.47
| Lemon Blizz Sund = 6.99

Product Group Summary

Focd And Drink (9.16

20% VAT Net 66.47
20% VAT 13.29
20% VAT Total 79./6
Total =~S~SG. VG

Thank you for visiting us today!
We would love to hear your thoughts at
www.guestsurvey .co.uk/harvester

Tel 02392 65105
VAT 232 153 895
",Groceries
".¢ a
oof me
ih \ 1
y.! : | : fi
tye I
. fu \ “| .
ae coygpe
ul mane 4 . fi woe
coe BQ “\ ty
: a y ‘ y . co
Rec nL
arr era ’
; Nr JA + ee
SA Pays
as Be

New Look Retailers Ltd
ercery Road, Weymouth, DT3 5HJ
VAT Reg: 429 2144 60

PURCHASE
9045154430452
K TR PLN SSLY UTILIT 11.00
Local Markdown -3.00
69566 76/18/204
Si5 M BECKY - LI PU 9.00
Total £17.00
You Saved £3.00
Cash £20.00
Cash Change £3.00

Stcre: 185/ Till: 03 Tran: 044630
371372

Date: 05/91/24 Time: 15:31 Oper: 63213/

PLEASE NOTE SALE ITEMS - EXCHANGE UNLY
_ast available date for return is Ge/02/24
You were served by Karen Nicola
Please retain your receipt for refunds

Thank you for shopping with New Look
in Gosport (02392 512020)

wii

3570304463005

—
led

r

—L ne

",Groceries
"ALDI STORES

:
Mumby Road
GOSPORT :
250 GBP
26457 BLOOMER TIGER 800G 1.39 A |
2551 CREAM DOUBLE SQOML 6.99 A ;
45613 MILK SEMI 4 PT 1.45
Foot et 3.33
SY Items
Card Sales GBP 3.83
A 00.0% Net 3.83 Vat ().GO0

*4075 781/055/014/807 23.01.24 18:47

Thank you for shopping at
Britain's Best Value Supermarket
#4) diEverydayAmazing
Every day, seven young peaple
Aged 13-24 are diagnosed with
cancer. Jf you can, support
Teenage Cancer Trust by
texting ALDI3 to 70490 to donate £3.
Texts cost the donation amount plus
one standard network rate message.
when you text, Teenage Cancer Trust
may use your telephone number
to reach you by phone or SHS.

If you do not wish to receive

23/01/24

18:47:36
Card Number: KKKKKKEKKKEKKSOOLB 00

Visa Debit

Merchant ID:
Termirial ID:
FFT No: 6203

SALE

Your accoun
with the to

** 3959 /
xx«x7001

nt will be debited
+a anount shown:

Goods: 3.8
fotal: 5503. BS
oot cTLESS
CQURCE : CONTR a
; —angag: oo
KPPROM ion Code: Mdadee | ney
| each ner gggu sto a

ee ee mee

. wa ee .

",Groceries
"ALDI STORES
Mumby Road

GOSPORT
inh ;
62777 Bag Reusab]e¢ 0.69
321959 HOOPS CHOC /HONEY 0.89 9
817637 CHOCO RICE Ls 0.89 A
731223 GRLC BAGUETTE Twry 0.74 A
39765 Still Water 500m) 0.37
733284 IL RTD COFFEE 1.69 A
68161 Yogurt Tubes 9pk 1.25 A
2 x 1.39
732161 BAKING POTS 2KG 2.78 A
Fro t a i 9.25
S Itens
Card Sales GBP 9.26
A 00.0% Net 6.24 Vat 0.00
B 20.0% Net 0.85 Vat 0.17

*2131 781/055/009/802 24.01.24 16-48
Warranty

733284 1L RID COFFEE:
RTD Coffee iL

Thank you for shopping at
Britain's Best Value Supermarket
#Al diEverydayAmazing
Every day, seven young people
Aged 13-24 are diagnosed with

cancer. If you can, support
Teenage Cancer Trust by

texting ALDI3 to 70490 to donate £3.

eh OF CU ee oew ORs ae
we
a ow pep 5A Pw AS oe er BE es OY qwtl oF GD ily fa WED fee Feed Fe I We nem beer oh ey) Gn OT 4

Texts cost the donation amount plus

one standard network rate Hessage

“When you text, Teenage Cancer Irust
liay use your telephone nuniber

to rr ou by phone or Sis.
to reach yOu nish to recelve

——
an

— ae a
",Groceries
"Big Brand. Big Savings

B&H Retail Ltd
pg14 1TR

SALES VOUCHER

Customer Copy
SPONGE MOP/W/ REF]
GREY saeonines
GREY “IUDIG/6.01

IPK ROLLD WOVEN/PLAUEMAI
ROUND STORAGE /POT

OL SMALL FRIDGE/TRat
ZA 80 REFUSE/SACKS SUL
2k 5.U0U
OVEN LINER/KITCHEN
100 FOOD FREEZE /PRE LS SEA
LENOk UNSTOPBLE/Ex iC 570
SY CONE W/SAUCE/TReY
2x |.€u
WOODEN HANGING/PLAN!
BONSAI TREE/PLNT
BACON MISSHAPES/307G
2x 1.70
ENERGY SAVE X2/L. BALLS
SCRUB DADDY/CADDY
TOBLERONE /35G
4x 0.49
BETTY W 65G/XMAS SPRIN
3 x 0.49
PINK/GREY SCNLT/PLN™
Witn Mita ort CHUCOLATE
2 x 0.49
MING SUCCULENT/FOOTED
20 E03 wASTE/BAGS 10L
Géiy GUMMY 90G/BOTTLE

rotal ( 32 items)

paID BY
card Tender

CUSTOMER RECEIPT

19/01/2024 17:05:09

RECEIPT NO.:107719

M1D:XXXx95894 TID: XXX%2586
AID: A0000000031010

VISA DEBIT

XXXK XXXX XXAX 3016

PAN SEG NO. :00

SALE GBP 76.24
TOTAL GBP76.24

PLEASE DEBIT MY ACCOUNT

CONSUMER DEVICE VERIFICATION
CONTACTLESS

PLEASE KEEP THIS RECEIPT FOR YOUR
RECORDS

AUTH CODE: 164571

Please retain for your records

pie i!

£4.00
£1.96
£1.00
£2 OO
£2.09

£10.06
£3.09
£2 .0U
£6.99

£2.00
£6.00
£6.00

£3.40

£2.50
£3.69

/

",Groceries
"FS ASS ess TA

J i SSCie)

A a A a a

Any Fareham Superstore

wow weestions lease visit

VAT ny co. com store- locator:
4mber: GB 220 4302 31

2 Tesco All Pa
£0.99 each ter Potatoes 2kg £14.98

I Tesco White 8
1 Nestlé cheerios Murcod ; £0.79
4  gereal 8009 grain £4.00
cca Cc egu]
e 10 eich 12 X 150m £24.40
C Loca Cola
1 Tesco Tartan Wrap 3.5m eo
Reduced To Clear Discount -€0 37
1 was a Now £0.75 ~£0_75
W23 Jumper AW23 Fishe ;
Red M } rman £18.00
1 Tesco Ezlon Pedestal & Bath £9 00
Mat Set Mid Grey )
1 Teseo British Semi Skimmed £1.45
Mil« 2.2721, 4 Pints
1 Tesco Beef Rump Steak 255g £3.84
1 Flash Spray Wipe Done £2.49
— Antibacterial Cleaning Spray
Apple 800ml
3 Dr Beckmann Original Glowhite £4.65
9x40g
£1.55 each
1 Tesco Dishwashing Rubber £1.35
Gloves Medium 1 Pair
2 Tesco Beef Medallion Steak £5.98
22/9
£2.99 each
1 Tesco British Double Cream £2 30
600m]
1 Tesco Sauce Bottle 2X 330m £9 50
1 Tesco Tie Top Bin Bags 901 x £9 59
20 Pack
9 Tesco Buttery Spread 1kg £3.80
£1.90 each
1 Blo0 Power Active Flowers 3 X £3.00
l 8C0 Stainless Steel Cleaner £2.00
500m! oo.
2 Tesco 15 British Mixed Welght £3.98
Eggs ,
e199 C80) nen
ann £99 .47
Subtotal : -£7.52
vings: | -£7.52
0 Promotlons: vecct mann nnn enn n nena en ne
_oeeerr £91.95
TOTAL: _ £91.95
Card nnn enn ne nnn
ee nts earned: 94
a d point? palance:
c1ub0at point? p aii 1a T ene 346
car _-- EES mm
Clube” __----
“~~ credit A0000900931010
Vis FE KKTILE
AID: 0
ber: ,» noe 0
Num query cole 276099
Pan S igatl 26284895
",Groceries
". 7 gigt Po em
: pee a ar
. . ff Ug vi uly : . an “te, |
thy ae
nh age ye ;
\ . rae SO ;
. aad hy

“PP
- test ogee o he
Bo Apt AYE F a
boos , ase) NE a . ; P,
gee CBT oO age f
ROMS Sra At

if ype TASS - POM a
gig RP ENTS oe ey sy
AG RET 3
‘Weg

yw
grr. fie

> ae ve 4

an eg 4

a

1/01 oa aaa Ce an B tb
3/01/24 16.32 TTLL6G CORAL [ 4°yOl

Brockhurst Gaje Retail Park —
Heritage Way gosport POLS DAF
TAYTU CHEESERONLON LZPK X 256 :
MENS VALENTINES TRUNKS Ado | 4
VT MENS SOCKS 1. U4 |
TEALIGHTS WILD JASMINE == G.99 ,
KILROCK LIMESCALE SPRAY 50% EP 1
PET VINYL FRUITS/VEG ASSORTO 1

~~ ones eb sient «eee

a |
TOTAL TO PAY 11.97 /
CASH TENDER 20.00 |
CHANGE DUE 8.03

baat, i CN ee HRP Oe mw Be as ae mene oF ay vee oe y

VAT @ 20.002 Net 9.98 VAT 2.000 |

A A OE ON EE OT Ot le Ce ee * - er

PLEASE RETAIN YOUR RECEIPT. | |
You will need it in case of product
exchange, refund or warranty claim, yi
TJ Morris Ltd  WWH.t}Morris.couk |

VAT NUMBER: 320093/00 |

_ EB ILO A 1.0 ¢ DAT fn, DAT _

a em es ” ’ saan
VAT rae

. i
+ seyete
",Groceries
"Big Brand. Big Savings

B&H Retail Ltd
pgi4 1TR

1
4

SALES VOUCHER

Customer Copy

pie i!
SPONGE MOP/W/ REFILL £4.00
GREY M BNA SNE ree ns £1.90
GREY SIUDIG/6.01. £1.00
IPK ROLLD WOYEN/PLAGEMA £2 OU
ROUND STORAGE /POT £2.00
Ol SMALL FRIDGE /TRa/
ZA 80 REFUSE /SACKS SUL £10.00
2 A &.UU £3 ne
OVEN LINER/KITCHEN -""
100 FOOD FREEZE /PRE .S SEA £2.00
LENOk UNSTOPBLE/Ex iC. 570 £6.9
SY CONE W/SAUCE/TRe ¥
2x 4.Cu £2.00
WOUDEN HANGING/PLAN! £6.00
BONSAI TREE /PLNT £6.00
BACON MISSHAPES/907G
2x 1.70 £3.40
ENERGY SAVE X2/L.BALLS £2.50
SCRUB DADDY /CADDY £3.69
OBLERONE /35G
4 x 0.49 £1.06
BETTY W 65G/XMAS SPRIN
3 x 0.49 £1.
PINK/GREY SCNLT/PLN7 0.
Witn Mita ort CHUCOLATE
2 x 0.49 £0.39
MINi SUCCULENT/FOOTED £2.00
20 FA wASTE/BAGS 10L fe. WU
GIkiy GuMMY 90G/BOTTLE £1.29
rotal ( 32 items) £16.24
card Tender f/o.24

CUSTOMER RECEIPT

19/01/2024 17:05:09

RECEIPT NO.:107719

M1D:XXX95894 TID :XxXK2 58
AID: A0000000031010

VISA DEBIT

XXXK XXXX XXAX 3016

PAN SEG NO. :00

SALE UBP 76.24
TOTAL GBP 76.24

PLEASE DEBIT MY AUCOUNT

CONSUMER DEVICE VERIFICATION
CONTACTLESS

PLEASE KEEP THIS RECEIPT FOR YOUR
RECORDS

AUTH CODE: 164571

Please retain for your records

eet

/

",Groceries
"ANSON Service Station
Brochurst Road
Gosport
POI2 SAY
Tel/WhatsApp; +44(0)23 9250 1012
VAT: 442 S617 78

Mon 01 Jan 2024 17:10:02

Siore 1001 POS 1 Op 3 Trans 3c
SALE
Uri 2aded 230.00
Pump4 : 20. BL aet. A59/L
feta a
134 ‘DELIA. TS™C™~™CSCé SOO ub

eee we ae eam rey em Ok me) ON Ste ew the met em EN oem eo meet 000s ee ot ee em Oe ee re | me a eS re

Highway Stops Reta? | Ltd.

VET No. 310 7312 54
VET Rate Ex, VAT VAT Inc. Val

Aan) 25.00 5.00 30 ..)C!
Tcitals 25,00 5.00 30.00

ee nT ee ee) Ce we ee om OTe ee ee ed

SUSTOMER RECEIPT
Card payment

APPROVED
Receipt no. 1837
Dete/Time 01.01.2024 17:10:05
Apolication name Visa Cebit
AND A0000000210 10
Cerd KAXAXXAXKAAK TS 16
Auth Code 561065
Action code 000000E2/00
Terminal ID 31110151
Transaction number 363
Merchant ID 2100452479
ST 4\//BATCH 1N868/1872
C\M COCYM
Anount 90.00 GRP

Visa Contactless

UA AAA

OUG43010120

lary: IONSELY ye rest On

EnDSp Hnstagr
AM § Ns KEAN SD |
“Vow Bano: Crake! tFanahock&nbsp

PA i"" Fon} 0 mba mee we

Ose tee 6 oy em tia rite) oo
",Groceries
"30 lant Viahetes Association
THIGH STREET
GOSPORT
PQ12 1Dk

VEL: 02393 079149

No Ladies 6.00

SUBTOTAL

CHANGE 50

Thos on
VAT RECEIPT SUMMARY

Rate NET VAT

SOON VAY.«600.—~S~«i«

CUSTOMER RECEIPT

THE SOLENT DIABETES - GOSPORT

71 HIGH STREET , GOSPORT , PO12 1DR
17/11/2023 14: 18: 2

RECEIPT NO. :3203

MID: XXX62184 TID: XXXX5855
AID: -A9000000031010

VISA DEBIT

XXXX XXXX XXXX 7316

PAN SEQ NO. :00

SAL GAPE .00
gll MY ACCOUNT

Ee ev VERIFICATION

cONe

an 1569 THIS Rog FOR YOUR

pLt pli

Att CODE: 96648

",Personal Upkeep
"gts SNe

‘ HE a

K “i SAN we
4)

ine
- s.

-

ig

|

| % f,
| ( /\ |» Af

Sy HIGH STREET
GOSPORT
| POI2 IDF
MEL: 02392 529199

“2

aon

a!
os)

3200 MENS TROUSERS
3200 MENS TROUS ERS

: ap oD
tx)

os Oe ee oe a

Anount to Pay: £ 7

ata tate oe ote en LL ee ay ey |

Paid by:
tard

Oe wee met Od the Sate et ET © 7

2 tens.

VAT RECEIPT SUMMARY
Rate NET

= on *
we Om om ym oma red be ee ee a ON hee hts bh) tes Ow a ek ll

ie MELE TSe

Ad Re weanre

sa

Mt
~J
Cc
‘om,

VAT

Z ().0k VAT 7 O00 0.00

served By: LINDA

MA Mes 13; i av ot 0 03727102

Seng With t Us s today YOU have
supported The Salvation Ariy

AEE AT

SU ewe,
ee BA eg

Bo £64 Ob Bw 1H

NUNC |

Cy ds

NY

",Personal Upkeep
"Peacocks Stores Ltd
63/64 High Street
| Gosport
| PQO1IZ IDR
| 023 9251 0206

—— me ee eee ee ee

V 450322080 16- a

LDS THONG PRINT : £3.50

¥V 4503184B0132/B

LDS BRA TSHIRT PR-NT | £7.00

Total: 9 Ite £10.50
, Cash £11.00
| Change Due (Cast) | -£0.50

net abode ea oo oe -
RO Fee ae ANY ame core me mm lw re ee

Nee

Al |
006089000200 1673 1 il aT 109

—
| LF LL LS NS SE ANY ONE GEN SEND OD OS SO ce a, ys mY OM ee oun we ee

If you a are sot 8 ""sat ls ed with your
purchase, we wi | be happy to offer
an exchangé or refund, if you

| 7 et @oog ae. a | a | a % g
",Personal Upkeep
"iene ao
dad

_? a
a a“ oN

ae
vo oe .. Nad ]

UO “4 ON SI MN
y { \

i KE ca } g

CeX GOSPORT
93 High Street,
Gosport
Hampshire
PO12 1DS

webuy.com/support
Vat No: 134 3884 07
31/10/2023 17:03:23

Order No —_: GZ364681

MCUVOU OUD LALA DTI WICC
Staff Id : 54461
Customer ID : Unspecified

Sales Goods Details

Cinderella Story
(DVD Movies 1 Pound, UK) 1@

Another Cinderella Story
(DVD Movies, UK) 1@

Goatman Murders, The (18)
(DVD Movies, UK) 1@

Cinderella Story, A - If The Shoe

Fits (PG) 2016
(DVD Movies, UK) 1@

Total item Count: 4

Payment Deiails

om. an.”

£1.00

£1.50

£1.50

£1.50
",Personal Upkeep
":
|
|
|

hee Returned Reeedpl dbeaits:

Vi dana) Store Nemibnar 00972
Qi tuimal Register Number 003

Portail Transaction: 8004
i Original Wate: 10/11/2023

PM Nk OHNE DF ACTIVE 2-1 Y

L018 4507 934299
REE R KEN Returneacs
NykE CLUB OH PANT- SWOOSH
20218177057
304CFF MNSW APP PANTS
New Price: £30.06
final Price

NIKE CLUB CREW-SWOOSH

€ 26718192029

30K0FF MNSW APP COVER UPS
New Price: £31.46

Final Price

/M JESS AOP FLC PO

-96608 178774
30%0FF M JON COVER UPS
New Price: £36.36
Final Price

Stbtotal a

VAT = 20.00%

VAT = 20.00%

Tctal

Nunber of Item(s) Sold: 3
Number of Item(s) Returned:
You Saved £41.97 today
Céesh

Cesh Change

Store: 009/2

ec eS

£54.95 |

“£12.89

£30.06 T
£44.95 T

“£13.49

£31.46 |
£91.95 T

“£15.99
£36.36 [
£42.93
~£9.16

£16.31
£42.93

|

£43.00
£0.07

Op: 512254

",Personal Upkeep
"roe
“4 .
ae mere : . 2
ER crits Sine ca alte ; . ; rr ae
aren te ce tL - *

Primark
Portsmouth
121 ~ 135 Commercial Road, Cascades
Portsmouth, PO11BU
Tel 02392296911
GB 422160891

SALE

210855964 SPK PERFORMANCE 50 6.00
210859037 6OPK FISHBOWL ELAS 1,00
210897836 R OS PLAIN BRUSHED 7.00
210864148 SF YOGA SHORT:Lish 5.00
Total £ 19.00
Visa DEBIT £ 19.00
Card No. YKKKKEKEKZKKEGTIG
Merchant Wo. KKEKKEKKKKEKEZIG

Auth No. 525187

Ae . ID A0000000031010

Terminal ID KERKEI215

PAN Seq No.

Source contactless

Verification on device
Store :0632 Til1l:002 Tran: 239508

Date:06/11/2023 Time:15:36 Oper: 10092538

Items Sold: 4
Items Returned: 0
Primark Stores Ltd.
Primark House, 41 West Street,
Reading, Berkshire, RG11TZ
“ates oo cremton metaarwtenrag opp jaan owenetnAbAEt OE Nee mince tay pages as asemmsetentert Ct Ce At,
PRIMARK |
We'd love to hear about your time spent in
our store today, and in return you can

choose tn nver our monthly prize draw to
ra house tO enter ae re 4

man a £f (Vt ~~: fa4 a |

|
|
",Personal Upkeep
"So RR eR ae

oo ets

ca Ty ae ee
Sait 7 LOL ag

oe ee

Fete Pinna a ete a Pre er

tn Ns RR

rant ee

noe eran
5 awe
eee a a

Vs

er ed

th re

eee wi ai gaat mee tt

ferme nee

Total to Pay

MATA

q's

Stora: 34]

-¢ cme a tee a Ae
. pees ; 5 orf Aad ine Bee pe de a A
cee NI OA Re bite mae GL eo RR Fe de ae Cpe Wen Dab ght Lie WE: sec Reve det eoed ackb ae

EAN Description
Price Amount

5436514000030 CHECK HOODED UVERSHL
28.00 28.00 1

6421971000033 LONG LENGTH PUFFA BL.
46.00 46.00 |

6510140000005 PAPERBAG

years yoy a
Got 0,25 ran

San Wie 1
i cea

lag \\ “f ‘ hy
M j Sa t ( él, ra ca

VAT Analysis;

Code Rate Trans Amount VAT
1 20% fA, uo food
2 0% 0.2 a

Data Time = Stora Till M ly
W123 1S dy BN

Last dala for Rerund 01,78, 283
",Personal Upkeep
"te
. . S =

, | : | i . es Saree = . ; :
: ste % . aS Oy . \ ‘ o wl } :
eee oe ee . a - ’ 1 woh wa ‘ . :

Sjlent Diabetes Association
71 HIGH STREET
GOSPORT
POi2 IDR

TEL: 02393 079149
11 Bric a Brac 3,50

ee SE OO NS EE ES AE ED EE CTS A GY OND ee Ma weer em I GORA we eee ere, Nan Wate .

Cash 3,50

> > 408P ED ae Re com, coe eee Oe ee ee RE ORE Meee a ER a Sh SE ee SEE wee eens EE EE FORD ew ee See GER Ose OE Oe Sem ee |

a a oO a ee ee ee oe oe i OU EY ED tage eS ce ee ee Seem Ce a Oe Gee ome em a. ee eee a ee es we eee eee ee ee ee

2 0.0% VAT 3.50 0.00

CASHIER: HANAGER

ee ee et OE Ue NO ee agen trae cane Me VD ORS EDS AE SRR COD MM GES Wey Ging Gare SNE SY URS wae ame
—_—_
ae ee
—-> on
me Oo
—_ —

nk you for your support
tn CHARITY No: 114865

en Wn

",Personal Upkeep
"pein - Ee Sennett SEA me Tt SF CSRS ANS i ty oo .
: Bi = ne BO Atanas,

ee

SALE

HA

06523

il

femeem re We led ee nm ee SEE leith BR Meh Gere Mme Rt cmt OF sm BE me a be OR GR Beers Bieter) ee Pe Beet 66 mee wa 6 a — |

TETS BLK PIPED FLC MK NK GBP 46.80 VA
17372599 1 @ GBP 52.00
Trans Discount 10% GBP ~-5.20
Student Discount

Tatal Discount GBP -5.20

ab 46.80

Bs

SubpTore

VAT Report

GBP 46.80
",Personal Upkeep
"‘ oy \

ZINA

KIOSK WEST sv
PHONE: 0800 368 4999

14/10/2023 17:01 IS107
3644 110270 O02 Trans: 235519
Spc CODE aQTy PRICE AMOUNT !
SMC 20.00 1 35,99 $499 P
10001053 0096234425102 SWEATSHIRT
SMC 20.00 | 19.99 19.99 P
10002083 QO07f6141225103 T-SHIRT

SMC 20.00 = 1 1.99 17.99 P
10003046 O408721125003 T-SHIRT

RCK 20.00 1 0.10 0.10 P

10004076 KOO0010000003 Bag M

Total Net 61.72
VAT 20.00% 12. $5
TETAL 4 74.07
Credit/Debit card online £74.07
Visa
Visa

PURCHASE:

nN ee

oe, —~ —
ere I inmnas er ae

en eRe eee ge = cement, Pcl oe ee . .
-_ ee la tp eS A A
",Personal Upkeep
"PSY CANCER
“a RESEAR I
Abede UO

Gosport
98 High Street
Gosport
023 92510243
Vat #: GB788138678
Date: 1 November 2023 13:52
Transaction Ref: 811-2311-204139430
served by:

Sales

loa aa
Ladies Knits T

aa (7 | anne
SUB TOTAL £4 45
VAT £0.00
TOTAL £4.45
TENDER atstttttstst~™S
Cash £10.00

Change £5.55

a le a ee ee

If you are a UK Taxp
be worth 25% more with Gift Aid, with no additlonal cos
t to you as a donor. Please ask a member of staff for mo
re Information.If you change your mind about your purché
se, please return the Item within 14 days with the valld
orice ticket attached and your recelpt, and we will elt
her offer you an exchange or a refund at the fanager’s d
Iscretlon. We do not refund or exchange Books, Videos, C
Ds, DVDs or Lottery Tickets. Your legal rtant to a refun
d Is not affected where the Item is faulty: registered C
harity In England and Wales (1069464), Scot land (SCO4 16

6) and the Isle of Man (1103).VAT #: Gp7a0130678

2
U
4 ;
;

ayer your Kindly donated Items could
",Personal Upkeep
"~

ae ite ae a ORY “
a # ce oie 8 ie oN wg \
Oo es ae ent oh ‘ys
SATE iv iN Gosia is NG

, iT nay ey
nye Aaa hu peu rae ay uae 7"" ae ti
aN ae nny mM Tae ad we * ALE} at) TK ae i ii
a ea ae Sho Tru Eee ar BARN
Y *
. Tk nn
NE: : 1 ay at ran nee Be ren, ; 7 : iene

hye

pt

Sa

ae SEE ERS ae gente ea Ts
SRN NADA AOE RS MERE REE Be
RSA) aay La a aT wa ae eee iv ; n srs. i
RES peak SEAS ante. Rite wey Hath N hy. aye, ach ans
i Bay

Brockhurst Gate Retail Park’

Heritage Way Gosport Pc 13 OAF

LADIES HALF ZIP SNUGGLE HOODIE 15.00
SWING BIN 5OL 5.49
GRINCH SHAPED MUG 2.99
THE GRINCH XMAS ADULT HAT 3.49
FAUX FUR FOOTWARMERE ASST , 7.99

eee eee ee a
OE ne ee a ee ee =. oe oe ws Oe

TOTAL TO PAY ° 35, 6
esau COSH TENDER =~ 40.000
CHANGE DUE - 44d

— em me eee eee en me es ms ee es ee oe _ mas mas ime

ve ee ee ee ee eee om
eee et oe ie ee oy eee oy
~~ wee ee ee oe eee ee ee

PLEASE RETAIN YOUR RECEIPT.
You will need it in cage of product
exchange, refund or warranty claim.

TJ Morris Ltd www. tjmorcig.co.uk

VAT NUMBER: 320093700

04/10/23 18:36 TILL1 HARRY. WIL - 7505

ET :

PePRON MR TC Ee *
7” (3 aR inte ae WE kD 4 Kaw se ee ee oh ee ary
BARRA HA are RES a7 SE COR eae res a4 ee Se nf
naar ate i: Thy Wi nerere rue us reins oie ae pied Po rk
span aare pay Byrne ar cre oe ue ex

ys

arsed ees tele ee
SURES ze dce 9777 Port Tee ry we Emenee Ch ee ay he “f
Se Cee a ‘a ft psa ip

Pee , ere Thy 4 Daas Lieve St
wanes ror sna te A Seg eiae nig A ee seedy

Sars Lia? THe ve aeier ne oe “iT Sao
“Wan ear

1a) SueEt ae Harun ite tt: ri Titres as , 7 t
Re am emis ia) ; ie

ie elie ae ce rebum aus

py aes area AR rer

serine [Barnet mi ee ear

nee ae ae i reid gy mnt ni ea
aR i 7 iat i ‘ye
“ei rte PC Tey: HS 42 ter gay aa rh oe

~

cele .
fact ie 3) f #
gt ai a ioe h

rit id “aye ari ve ae uit ee te ""1 ABE _
Es ini ii re bine are nit rn 0 Fe ese vac om Rei bee ret
obits RR,

Cyne ie

—_ eo
",Personal Upkeep
"rt

50 HIGH STREET
GOSPORT
P12 1DF

TEL: 02392 529189

2706 XMAS GIFTS £ 8 .00
2106 XMAS GIFTS: £ 1.00
avout to Pay f 9.00
Paid by
ash £ 10.00
change £ ~-1.00
2 Items

VAT RECEIPT SUMMARY
Rate NET VAT

wer tan mene wap aa rls mk a poh ts tem ha teen ire Ms im Mae fan tas mu re gus nam 4 ey wet am ame mG fr Ga ea Gay hw moe

2 0.0% VAT 9.00 0.00

Served By: SUE

01/1 1/23 15:08 04N OT V2 6371010

i ae em me ee om
a . - ~

Shopping with us today YOu ‘have
Supported The Salvation Army

I

SALVA'T JON ARMY
Me ; q ahs [> | IN Cy
COO hy PAIN OY

—_———
——_—
",Personal Upkeep
"TOMMY EIHILFIGER
OUTLET PORTSMOUTH
Gunwharf Quays, Unit 64
PQ1 3TZ PORTSMOUTH
Telephone +44 (0) 239 282 8042

VAT GB701980937

GBP

Item no. / EAN 3720644714423
98.00

EQ/ SADY 16A
TH UK 2ND ROUND -66.00

942.00
TOTAL C1] GBP 42.00
Visa Card OFF GBP 42.00
CARDHOLDER COPY
Date 02/01/2024
Time 14:46:26
Card ¥¥*¥¥3016
PAN seq. 00
Pref. name Visa Debit
Card type visastandarddebit
Payment method visa
Payment variant visastandarddebit
Entry mode Contactless chip
CVM res. VERIFIED BY DEVICE
AID 40000000031010
MID 487530000552695
TID 400m-347 53090!
4733595
PTID
66199
Ai | ti code (cf BOO! 70420°,600 OG
ypeeiacdet AUZIZOLAP po-
puree © pS SERVICES
Goer” Gap 42.00
pee ane

+!

aprioved
; e-ecords
",Personal Upkeep
"HSM |
H&M Horna: & Marni be Ue
Wy, fy com/UK
¥ (WsONA0 a
MSU, Wosst Way Shopping Contre |
MHD Jap Southampton |
O4aa 72169000
VAT 3ac(beb (a No: AdAB

YAS 24K6RY Stora: GHOG40

vate: 29/0/24 tine Times 18°82
Jersey faneoy
1206303 XS Brown 9, 99
Total 999 £
NUMBER OF ITEMS 1
VATA VAT Not Gross
20. 00 1. 67 %. 32 9 9g
Gaus 1. 67 8, 32 9, 99
Revei vec Visa/MC/Maestro 9 99

H&M Hennes & Mauritz UK Limited
CARDHOLDER COPY

Visa Debit
OHIO ASO 16

Sale
VISA CONTACTLESS

Please debit my account
with the total amount

Amount £9, 99
TOTAL £9, 99

CARDHOLDER DEVICE VERIFIED
APPROVED

Please keep receipt
for your records

PTID: 23418849
MID: *x6 1632
TID: 1443024
Date: 29/01/2024
Time: 15:53:12
aE
Auth cade: 418078
ALD: A0000000031010
App Sea: 00

Thank You
",Personal Upkeep
". * r.s9Acs
Pe Tet ae ae PAL TN

ae a aad

LRP => FF. tC. A.
SOLENT BRANCH GOSPORT
CHARITY NO 205096

CLERKO1
05-01-2024
BRIC-A-BRAC
BRIC-A-BRAC
BRIC-A-BRAC

16:59

1250
£3.00
£F1.50
€0. 75

iis sees Si GED intel bins oatieh Chiat oe ROS A ES i, SS A as SA Ree meen EE om

SUBTOTAL

TOT AL.
CARD

TAD AIN I Om 51

rite Y Py . ;
on PAM ATNEREA PRR RN A a,

E525

£5.25 |
£5 25

penne

+4 Ne Ne Se ‘

2 ON,
",Personal Upkeep
