receipt,category
"——==«~x_=a_
MATTRE CHOCOLATIRR SUISSE
‘DEPUIS 1845

UK Portsmouth
Lindt & Sprungli UK Limited
Unit 2 Gunwharf Quays
PO1 3TN Portsmouth
Tel: 02392816605

VAT No: GB222400819

Hot Chacolate x1

CARDHOLDER COPY

30/11/2023
sa fine 19:42:07
= Card *«xx6342
= 00
Prof rane Visa DEBIT
= Card type visastandarddebit
— «© Payment method visa
= Payment variant — visastandarddebit
=| Entry mode Contactless chip
<i cVWMres. . —-VERIFIED BY DEVICE
ap 000000031010
SS MID 487530000324699
<a TID P400P 1 us-803580287
Ss PTID 62060109
= Auth. code 022215
= Tender COfV001701373327172
~ Reference 103-227
: Type GOODS _SERVICES
= TOTAL £ 4.00
=] APPROVED
3 Retain for your records
: Thank you
: Tax Gross Net
j A 20% £0.67 £4.00 £3.33
Maen a
Th .
1 TAL | | MT
{ ll |
ARC TENG
)

Date Time Store Pos Opr Rept
30/11/23 07:42 pm UKO4 103 104000227

Ask in store for our Lindt Difference
SOIT ITI ITT TIN IIT IS TSS I NI IIT I IL
Thank you for visiting
Hope to see you again soon
HK IR TK IKE III III III LIT III ITA III IIA
For all our store opening times
please visit www. lindt.co.uk

",Entertainment
"ted
Boots UK Lami
pORTSNOUTH © rou"" |
(02392) 15022 40:10
4/12/2023 A
Served by: Peace
11.49
Nvs RE sf Mstr 500 |
1.49
TOTAL 10 PAY eM 49
CARD SALES .
ADVANTAGE CARD STATEMENT a |
\ PLCK UP YOUR INSTANT ADVANTAGE CARD
\ You COULD HAVE EARNED 33p IN POINTS
Visa DEBIT AUTH: 059132
eR HHRERERERO SI
MID: xxx 41712 REF: 1 /00
19 :A0000000031010
»)

CARDHOLDER DEVICE VERIFIED.
YOU WILL BE DEBITED BY: 611.49
PLEASE RETAIN THIS FOR YOUR RECORDS

a net OC OO AL,

nn
2 | 34

wet

",Personal Upkeep
"+##for a chance to W 1 +t
Please tell us ton eS toy at

ASDA STRES LTD.

MANAGER WAYNE BAILEY
TELEPHONE 306760733

ST. 04924 OP. 009022 TE. 22 TK. 08840
JUICE DRINK 000002758354k £1.70V
WRAPS 505141348190K £1.100
BANANAS 5057 17228560K £1.090
BURGERS §05407050644K £3.500

EGGS 50003060032 $2.600
BAG FOR LIFE 5015244996 184 £0.30H
OTAL £10.29
TOR £10.29
TOTAL EPS £10.28
EPS NO. 5487
AID 400000000410
CT:80 CV: ST SZT2ACEDSF
DEBIT MASTERCARD
+#ho Cardholder Ner if ication
A/C No. #844 #083 #444 8810 oc

[>
TERMINAL No. 0014969713
AUTHORISATION No .MRS46R
PayPass Contact less
18/12/23 17:30:59
£ DUE £0.
PLEASE KEEP THIS copy FOR You ReaRDS
es st

i viii in

hose S00 Very or cal lect ios in store
18/12/23 W3

4a
",Groceries
"eestor a chance to win £1,000)!

Please tell us
wn ti e283 COM

ASDA STORES he

WAH. ASDA,
anne se OE They
TELEPHONE 02382 84
PORT:

eae

we did today at

SMOUTH,
ST. 64569 OP. 009025 TE. 25 18. 09460

ONKEN BEOPOT 7610900087354
Gu 40099005313:
ORIED FRUIT sosuorograak

FROZEN VEG — 505085426451X
HINCE PIES — 505141927018K
PIZZA $057 17220168K
PI2ZA 5057 17220168K
foc 1
BISCUITS 501
BREAD 505478156 12K
WRAPS $0514 1348190k
WRAPS 505141348190K
§09717201090K
AUBERGINE 15;

SAUCE S71
CURLMBER 5050854
PINEAPPLE
BATTERIES — 763890043764K
SWEETS $01047855347k
CHEESE 50830890 1S8SK
CHEESE 50630880 1983K
SPAGHETTI 000002 104849K
SPAGHETTI 000002104849
LETTUCE K
TOMATOES = 000002301536K
COOKING OF 000002034 107K
5057 17286904K
BISCULTS $00018803845«
TOOTHPASTE § — 50 1072453484K
STOCK CUBES 500018416102K
STOCKCUBE
BUTTER
YOGRT 905085447850«
SUGAR 501008730150k
CEREAL BARS 501002822080K
CEREAL

90593 1900859K
ASOA FUSILLT 000002104314K
KITCHEN ROLL 5063089265034
TOILET ROLL 505478191634«
TISSUES 5067 17287685K
PAST#. SAUCE 505244968062K
RICE 9000021157 13x
RICE 000002 1 15713«
TOMATO PUREE 50514 1357599K
TOMATO PUREE 50514 1357596K

000005045723K

KETOLP

JUICE ORENK 000002758354K

BAMAKAS 020144000101
TOTAL

CARD
TOTAL EPS
(PSM). 201

AID 4000300004 1010

CT:80 C¥:C057230BA202495F
Mastercard

hm Cardholder Yer tf ication

i

seagassesseesbaei

ZSSSSRisesRsssstesrgnnn

Seana

eprerEreeney
pebeeegges

TSSSSErR
seesses22

w
=

FFLN
om
Base

£75.03

A/C tp. 8080 once cose S805 UC

TERMINAL fio. 0015899870
AUTHORISATION wp GA4015
PaPass tote 18:33:38

PuiaTe aE

aa fre it ey

os to: easy
lect a in store

acy rilire at
twa cp liemry of

raTAY/LE) 16:33:46

£0.00

a IHIS ort 1 YOUr RECORDS
if

a
t
",Groceries
"Primark
portenguth oh Coerad
121 = 136 Connercial Rood, ourades
Portanau, POI BU

Tel 02392296911
GB 422160891
SALE
219867956 bTR GRogy FLEECE 5.80
7 OSGI 4g OTR BLACK PANTHER’ £60
‘ —
Total
Noatercard t 13:80
gard Ne. N AhbdebL DT ;
ehan la LEAL CLT Ss
a
100:
Terrinal 1p wened7g7 S010
Hay Seq No.
aurce t
Verification not recta ay
Store:0632 Tilt:o1g Tran: 211087

Date: 247122023 Tire: 1B: 4g Oper: 10603432

Ttens Sold: 2
Ttens Returned: 0

Primark Stores ltd
Primark House, 41 West Street,
Reading. Berkshire, RGIITZ

PRIWARK ~

vw, teller inark co.uk, use the entry code
Provided below and Complete a short
survey,
Survey entry code: 4
5211087
itrants must be 18+ years, Each code Ray""
only be used once. T&Cs apply. See
ww tellerimark.co.uk Por full T&Cs and
Privacy Policy.
TO ee
Returns
are happy to refund or exchange {teas
Purchased until 31/01/2024
e the reverse for further inForration

THANK YOU

Iyer

9632015211087000} 122s,

ionw

",Groceries
"Weymouth
SALE FRANSACTION
2100661 1x Bold Type Birt
0020370 1x Pink pirtnaey ise bay ae
TOTAL re We
Debit Mastarcaru 2.
CUSTOMER RECEIPT £2.88
aid FACTORY - Si - 165
ST MARY ROAD WEYMOUTH
16/12/2023 16:98:56 7 OTH
RECEIPT NO. :98907
MID: XkX5§3925 THD: XAXN
: NAXKBATG
ATD: 4000000041010
DEBIT MASTERCARD
XXXK NRA RKXN 8810
PAN SEQ NO. :00
SALE GBP. 88
TOTAL GBE2. 88
PLEASE DEBLT MY ACCOUNT
NO CARDHOLDER VERIFICATION
CONTACTLESS.
PLEASE KEEP THIS RECEIPT FOR YOUR
AUTH CODE :TI228R :
Visit our website for
personalised cards and gifts at
ABA RARAXRRRRERRNARIRE RARER ERR AR
This receipt wil? be required when
returning to stores for the inflation

RECORDS
ww. cardtactory.co.uk

of patloons

Please note that Gift Cards are
non-refundadle and exeapt from exchange

This dees not affect your statutory rights

RTH REAR WRIT IIT RR E

How did we do today?

Tell us about your experience
by following this link
wow. tel lcardfactory.co.uk
or scanning the OR Code below:

AHRERRIART
HR RRR TERIA RII REIT,

VAT no. gavanaase

TRANS . NAT TIME
snes TT pg 182832696 16/12/2029 16:39

soy eC UMUEAT AVC RAMU AUT MT

",Entertainment
"JD SPORTS

(01321) COMERCIAL ADAD, PORTSMOUTH PO 1EX,

Asst: 083:

Clerk: 023:
Trans: 4321 -3-33323A

== CARD PAYMENT ==
460-162 COMERCIAL RDPORTSMOUTH PO

1 1EX

0000000041010

Nastercard

KXXXKXKKXKKKSES |

PAN SEQ: 00 |

24/12/2023 15:52:54 ft

116165 53132103 |
|

SALE

CONTACTLESS

Total: GBP10,00

NO CARDHOLDER VERIFICATION
PAYHENT APPROVED

7459 1CO60A709F82 80

AUTH CODE: 061320 \

TRX ID: MCTUISNBS 1224
CARDHOLDER RECEIPT

|
| yp: **72136
| 110: xannQ0og
",Personal Upkeep
"The co-operative fo0d

?0R™ Swot elu
SROVE
100 - 132 Elm 3-ove
ronpshire
PIS WLP
TEL: 02392 750918

DATE: 23/12/2023 6
TIME: 14 92:21 aN site:
OPERATOR: Chaclott: TRANS: 4
JEHOOHOReOBEGE YOIR [TEMS neiaxneret

Cp H/Crss Buns 24.59
Cp F/T Bananas 21 20

2 Items Total Soid 22.70

Pia

Jone HOR ODEO UR SINGS 00H GEC GN UUOUEE

Reduces To C_z2er

Cp H/Crss Bucs -20.50
Reduced To Ci ear .
Cp F/T Bananas 721.00

Total Savines 721 50
eC eee PAYAENT 2 RRR CRA RI

Total 21.20
Visa ~31.20
Cas~ Back 20.00

CARI PAYMENT *¥#

100 122 Elm Grave
Por=srosty

705 ILP
AID: 40:90 9000041010
Mastercard
Cad: Je OES BOS .

Pan Seq Nr: 99
Cerntas stlegs

Baggot :

3871.20
no sARD- 4 ea vERIZICATION

ait $3692
Mens jz"" easels :
rp907 11708 80
Dete 23° 12/25 Time 4: 05:30

_. FOHOLDE? ¢
poche MTEL SOR VER necorns
foe “fF ne 73905875009

wei dt lee

trae totter” mee jr ,
» 7 is
woele Gay d, thesice tve Limited
ary.y
evs “Tpgra5,gont® Paeare
107635468

00 HEL

42307300 9452945,

eee
",Groceries
"(r2) Merchant Solutions

GB racezracteay

**CARDHOLDER COPY**

Mediterranean Supermarket
14-115, Elm Grove
Southsea
POS LH
02392825566
“Thank You.

RHHERKSATT3

ekek keg 3G]

AID: A0000000041010

Mastercard
RKKKKEKKEKEKKEKE BES

APP PSN:0
AUTH CODE: 014832

AUTHORISED
RESPONSE CODE : 00

Mastercard(CTLS)
SALE

AMT GBP19.67
NO CARDHOLDER VERIFICATION

Diagh antic Code 73
W259
24/42/2023

rice fy ee eT YO

ne NL

Ce .
i, ¥ = aa ae os ee .
",Personal Upkeep
"Primark |

Portsmouth

Portsmouth, PO11BU

121 - 135 Commercial Road, Cascades | :

Tel 02392296911

GB 422160891

SALE

310800993 PS 5PK TOOTHBRUSH

210773297 KL PLAIN FF:Hot Pi oe
Total £ 1.80
Visa Credit £1.80
Card No. OER IT ROD
Merchant No. HRI HIG]

, Auth No. 940632 -

App. ID A0000000031010

Terminal 10 HHHN4Q77

PAN Seq No.

Source contactless

Verification not performed

Store 0632 Till:016 Tran: 182494

Date: 22/12/2023

Tame:t1:16 Oper: 10616021

Items Sold: 2
' Items Returned: 0

Primark Stores Ltd.
Primark House, 41 West Street
Reading, Berkshire, RG11TZ

PRIMARK

We'd love to hear about your time spent in
our store today, and in return you can
choose to enter our monthly prize draw to
be in with a chance to win a £100 gift card.
To give us your feedback, simply 90 to
waw.tellprimark.co.uk, use the entry code

provided bel

ow and complete a short
survey.

Survey entry code:
0632016182494
Entrants must be 18+ years. Each code may
onty be used once. T&Cs apply. See

www. tellprimar
ir

k.co.uk for full T&Cs and

Privacy Policy.

an
R

eturns

happy to refund or exchange items
lle are purchased until 31/01/2024
See the reverse for further information

in

THANK YOU

82494000

iN

}
ee
",Personal Upkeep
"og : : fe * 6 gs hy
ag Ls. ; 4 S, .
a ee fh oo arg
bowel oF ot yh 4 ;
“ ; ne a ue! ‘
. . bd ate a btn
. . ‘ Bo he og

_———— _
rye, ~ ,; oO}: 2 vw tt - _— wo
Go hoy wt > ; CO t | ——_—_= 3 0 a)
4 ~ ced bd I * ——_ a
oe : an Ln a ——— ow , & c
, - wae TA) ps. - . , oo | US 4 — Se 2D en
if Atay Ff ™ rom 1 : I — oor =
; Gay av as 4 cet | | ———— — > = wp
/ ee bo tae 3 Oo cS xo
fH a Pn t ( { meres on — raw
| eR! ; samme S) ao HO >
_ : ———— WF > ° 2 .
fay a ee Bo ASE
see a | e » . ee Ca
; ‘- 7 . ew) CG oma pjeowoevoasc >
/ i cic, Pt _ 4 ~ c | ——— — oo wee = = c
po fee ; a 3 an ame _ | — 7
: pts Ef 7 ns ee ¢ Pi. cl — = “9 S
(oy ne ee bo SESS TF ee - ees
: baree Bowe nm Es 3 ; : mel BS Oe RBS:
‘ b. ova rae . ' ‘ Ser: — —— -™ — +
| Te hy | ane a oer LD ch — : ens = +t rere ~ —t te
, ne | ee A xv = — oz VM - =e
: 7 de on = 1 OO aes — = m3) [i
] { , PE Bt ed ene “ —., — = : 2 ' eS LLi Cc 3s .
| <T]ere rn: “= ~r 3 a) i == Lit oO .
3 ry ed . om Lh +H = i i oO : = =< vs O
( oe oY, to ae ->Oo°o D [ ea} vs =o <<.
! : whi ye ; 3 -- ot avs 1 | Bo amen ON! wu
nin roc D c 5 e meee CO oo
4 .* a OS cL — ' 7 ane
I a } =f = cope cv ars
i ' => we > DD, { : * : ———
j t Wo =< ' 20 8 so! , ee 4 Ww ere
} } ' +t~ OY —_- -™ ; — | uw: | werner)
i ‘ ee t 40) hed oo ' SSS
: Bl To nemet e ase Seen j , oOo Dam | ~~ ~~ |
; SC 53a: 10:1 6m: }
> AS be i Ot: |
f '

ita ane Ds
:

ee rp EET BPRS TS PRP OR TP TE A
vf opal a NPte? ec tg

aot
Ta
ee »
tne eS
a 4y
uf :
* G
f
.
ae
, ‘
2 .

. “ af.
se ¥ x
H ‘ ;
*, wt 4 Jf.
Jota
ea “
. Pg ;
/. ve
Lp 84
",Groceries
"Ao

f
, F
!
,
OLY , f
a
sae .
pret t ne
e e

farce
”
3.

See

’ re fs a
Gort f 1
oy a oe p v F tre,
4 ’ > . ’ g Gj
ae Hy : er ; : WPI y
: oS, . is et 1) f
: , . fF. 4’. 5 ew.
ae . ’ ce r , ee Le, DP ay deg we
SS. . Hy “ a f Ti. Ve PS
F, a . ef ae d A 4 A
” a 3 . ’ : “e
: * ry Bs . ‘ Vv _ . pf -
‘ : LF. ae, / of 7 f
: . tw : f Fy :Y p é ay
a ’ oe . ""4 ; eo if, ° a a , ry
. fs ? iy, ff Je, a re ' 5
a LL- we 2
ye f ‘ 7 o

if
Wp
ME:

fo) De thy Gulf Life®
gore . Z ard ca v ow PG 4
fy th, ffir 7 a, "" fa If. et”. thie

~“ . : .

a
“

me Z

er
es
+

Morrisons

: Jamie Sofokleous

Victory Park
VAT No. 343475355

\
anager

WH Morrison Supermarkets Ltd BOS 7DL
H

ER

”

ae

z

5

4 é
i, ‘,

OF

Contact Us At:
wwy.forrisons com/help.

Customer Service

ESCRIPTION

> 0345 611 6111

Qty O

1 KIPLING FRUIT PIt

;

GRANULES

if
S

\

W LRAV

t
ry

TUNA

i

AVE

’
boyy

14

QORT POWDER

1M HAYONNATSE SQ2Y

iN

AND

t
i

S KETCHUP

AVER

Ps)

%
m1 1p ue eo &
= 3 us oo oN OD =
(Som mee
TER DBwRrenw ae

SNACK BAR

1 GO AHEAD

1H RED LEICESTER

1H GROUND CUMIN

TOTAL

s Offer 000000

M Herb

BALANCE DUE

Card

redit PAYMENT
- 0000000031010

C

Visa

ALD

CONTACTLESS

genx 7809

ERE KH

ok

TRN: 803963
TID: #886366

01

3914

- ae]

MID

ode: 11 - 760940

A

Auth¢

CHANGE

lo

£7y of

?
&,
J

‘f
py

, Wf
yg? LY SLES

a ‘ff ra
. . . , ps a
: Y, . . igfia I. F a yas
‘ , mo, "" *f a € ‘fy - maf Tor
af f ~ AA oe an a Z Pe, AF tee Y. ¥4,
~ 4 . ‘ af Pa . , ‘4 (ae “soph * - ¥ on LE we y
. . le + x ’ eo fe ae + Pea aw se 4 ¢, ie :
4 ” ’ fe . . : r, - f ¢ wae feat ME as ne ""Ih y 7 y
""tg, (fo 4.7%, 14 oS ea ; LE Ne GE Gy OPT 6 OY LOS cs? 5 ce ef, Loe Beh PLIES J,
. rt BD ii Aha t’. pay i LLL gf S ff A WIAg SPL GIS pike SEG ee
4 vt : AY “i 4 a, dan iy ee. Lf is : AL go
‘ o . e v Aone oF ? Jami boa"" 4 % a
44S. : , « LA . S hip fat ip a ae Lge, LL ESS
Gi foe - 48. B (a et J oe ? ‘4 x 2 Ot
. . 4 > - gg tf y al Mae: 5 , 3 f; g *
a : aA ss . OF, 2 y Yeo es
a ey j me /9 4 af, 4

EyZsETTESIET

£KETEEETS

Horrisons Hore

=>
cs
os Ss
iF) >
se 3S OF
-
5 2 =
se2
_ ~ =
Fon Sd s8
=>=—h(<U ‘A
ma 3
a -
2 CG @® 7S
Dom = _
=— —_—_ a SF
» o uo
pea > &
— —
~~ +m ad te
= > cS a
ee
aS 2) oS
=a |e a}
a >pm— OG
~ @ GCG DBD =
<= SS
cro wu =
Db = SS
= aZGnu Ff
> Mm & a
> D>— 2
WN =a wa
eto OS OD
= — Dd “—
_ = —_
Da S 7 =
a. sy =
ba s z
Ss sac =
= ~- 7
Soe “=
_ «<>
Tom oF
eed oe

reo grid

sons cou/eore

wee pore

oper pene ing

WY Betuqe &

able if voll fea

veal
At
ty

i obtte \

(!

mer

helpline on

type |
dike |

.
a

Vide

pe

4

rqidoby ap

'
y

oo
fs

q

",Groceries
"A

'¢,

\land*

|

DUN

Ki

i

LD 1D 1m 1d UD 1 SS OL
“AI cao Ome MD WMO
ree TD COO STO LS
oa Cel Cet oR Cet CR CR Cr CR
us
|
Co
eS ~
w
Seer
oo oe oS Qa am nM a.
OL t+
oo Hw
Ce ft
sas 3a + —
Cc oOo oOo lw <x
oa. Oo wT =
—&
uw UCU cn _—
@oocnmhomsni fa |
sa @oocowzr
—_ oO ™ LO wD
ea. - & =>
— —_— ™, —_
a oo Ss Owe = wG
> p— SH Le —_—i .. =
we —~ — See OSS —_
CerFeé“wae +s ea on a oO
Li o 7 woe fon a =
— oO = @ 13 wo & _—
Vv ew GS wos
Cr BOO fa ~~
aS & — F&O Aw m
Oo 8 xe aemwame a ea = I ~~
a ce & aelis ££
WO wee st oz oS <= + ;
oe eR OL ae oe =
coos | oe — «9 oO ies <=
—- bo om ra)
ax <— ° VeV5 zs = —_
sss Ssornwoes im
>o = a OS oo
. => a 7c ta oc ID 443
~ —!i i «43 <2 oer ae St
—_ =a os <x oo™“Nm
== Ss_erewoaapa Ye as
<= oa > Li. SS —
[= a a a a “<= tui
aad aarxe >a
o> aa SO -  -  )

EIPT

oY
wa

USTOHER RE!
POUNDLAND LTD - 1210

UNIT A 2

U

\
lw

r
é

b-238 COMMERCIAL ROAD PORTSMOUTH , POL 1HG

2024 1

03

$234:

¢
x

w/OL/

: 4 : ! p ki ? A , os 4 we 4 [ ,
a ac gi vee 4 chy sg ab #5 ws i whe j AS we ). , . 7
. ae mf ] eak © > gt i f f ref, . g . ‘ an
1 ; i>. et g fa to SRE SCE if , ied Jy? ct ;
4 i . ‘gia ,
i : a : . ' f "" 5 A 3 . * Ws =, iy fo-d ‘| ‘cane A ! /
 o# at MEL E65 Lay Thy F PAP a PO, EY
F ‘ at asyig f Ces MN Sys fie3F, LL i Pr: tg alts PKL de + qf 3 a
oy “ . r, ’ , iy . ot F. ‘ f, r vhs a ‘ 5
. 1 : f , ‘ a 4a 4
eS a aM) WE: A

TID: XXXX4047

i 7

LL ws
== —,
~~ ve
o =
s a
coro:
-_ao SS
ors
=_un =
So .+

—- < &
— >< <£
lpg af oe
7 cS
int =— <7
oe X= <=

r visit

hers.
uk/tel |-us

s N
=>
nd Z
oS =z 09d
3 po a
= == O
—_
ce a | °
S 4+"" TOO
=> ~€F€aeo
XK
- a wD GO _-
= ao— xe)
ore —ere
Ss * wa CaM
—-~ — S_—
22 5 cS 593
=~ or am a _ oa > Tr on
wees 44 ve @ = ct ®@ :
>- => -_—i . =
SS =. =S 8B ware
—~™ ad ee ee ee ee ee —_
S&S -~- =~ ee ~ ao
—_~ >= sch i :: ri
=S 5 S242
££ 5s 4. 3 ™® «_ —
SEs =o oS B
ww) tt SS os as 7 — 3
— xe MO BAHT D om
on Sz ST << ep <o — C
z= eHZasu = ui oS
Hearse gGt@ees x
_. -

a Winner
Gee website

4 yi in 3 2
wy 3
v # [F nh
é ofa.
A y i, ¥ ""Eh di
fa tf its
WT Dee ft
fs ‘i ET,
; fA ig
DF PLS bs; HOE: af
‘* ra 3
!
,

/
3 ig
VA:

K

Yind) and .co.U

te 30th 7
AK KE KK KEK KKKEE
ww. PO)

cl

mde at W

On
sin cl

Rea CAPER ERTERE ERE

mae
*y 40d {,

wm, y oC
‘ t
~ ~ -— eran TO a ee
- 4 . id
‘ , ‘ }o° ¢
\ er
rn ae)
\ »* % J: ys we
a . t ""
» ft i
’ j '
a - 5 _
4 a :
‘ we
f roe oo:
) /
/
i ‘ ¢
{ ty
‘ s ff,
; : of ° a a
woe a
ie ae .f
",Entertainment
"ee Ses oN y
SNS a ae ,
Primark
Portsmouth

121 - 135 Com :
mercial Road,
Portsmouth, POT BU es
Tel 02392296911
GB 422160891

SALE
210770838 HOODED SUPERLIGHT 10.00
211019444 MENS 2PK BATH PUFF 1.50
Total £ 11.50
Visa Credit £ 11.50
Card No. KHKK KKK KKKHH1BOI
Merchant No. KHHHK HK HHKKZ49 |
Auth No. 706795
Ape. ID A0000000031010
Terminal ID ¥¥XK42BRB
PAN Seq No.
source contactless
Verification not performed

Sect SN Store :0632 Till :004 Tran: 167967
SSS Date: 14/01/2024 Time:13:34 Oper : 10501484

Items Sold: 2
Items Returned: 0

a A AD

Primark Stores Ltd.
Primark House, 41 West Street,
Readings, Berkshire, RG11TZ

ee
PRIMARK

ve to hear about your time spent in
Wee tore today, and in return you can
choose to enter our monthly prize draw °
be in with @ chance to win 4 £100 gif car ,
To give us your feedback. fire ntry code
imark.co.uk, USE
wu te Bed below and complete a shor t
r sur vee de:
ey entry code:
ou 632004167967 » code mau
t ts must be 18+ years. Eac coe .
En ronly be used once. T&Cs apply. 2e ;
°Le| Iprimark .co.uk for full T&Cs an

we Privacy Policy.

ee
en —

7

r

. AE TO
} a we woo — —er —
\
}

~ Returns

+ NX items
‘ aa HaPP! to refund of exchange
, Beare ey 1470272024
' purchased until [ie pormation
ea the reverse For further
) wt &:

f
¢
4
OO
",Personal Upkeep
"etcee. =
$8 a ty es
2 Seer
ra a wa
ee wee ua

end

Se

:

COD & CHIPS LARGE =
1 HADDOCK & CHIPS | 1.4.75

5. 60
5. 50

ee pee -eEee omy eENET Ee

TOTAL FD/BEV £69.35

wee aoe eer Sa Se eee THER

1 HALLOUMI SIDE
2 PEPSI MAA

",Eating Out
"J aes

. a { , to, . bes 4
MS DY.
, A fi, SM j
/ Sf
coe : 4 . go Opa Jt Ah, f
a Fa We “Uf a GYR! £4
: - . oe / . ve ‘ ifh “ cp rae a)
YL A Ag S

yo” oe ne
. * , IZ

Lf fr.
tbe

AL

ful
00
*x**7868
KEKKKKKKKK
NED:
4
KKK

OV

AD LOC
£2.55
£1.10
£1.10
£4.75
£4.75

096201

*xxx«k 1164
£0.00

Cardholder Device Verified”
in x
ts

100,000 Nectar poin

10 13JAN2024

ral

42:

ys.co.uk
R64

: 660 4548 36

THINK 25 Cashier Confirmed Over 16

fot)

U
A0000000031010

‘RCTAL RO

0330 013 7680

Sainsbur
33 Holb

11

Sbury’s

LOS

s Supermarkets Ltd

d
MME

orn London EC1N 2HT

y 1
www. Sainsbur
Vat Number

te]] us how we did at

lettuce-know.com
RAKEKKKEREKEKEREEKAKEEREEL

UTH CO

or download the app.

REGISTER AT Nectar .com
#4165
$5068

PLEASE KEEP FOR YOUR RECORDS
Thank you for your visit.

PUBLISHED TERMS AND CONDITIONS APPLY

Sain

Cw

P

[ICC] xxxxxxxxx%xxG§3d2
please

AID:
xxxxx For a chance To W

Visa DEBIT
contactless })))
PAN SEQUENCE
MERCHANT

AUTH CODE

TID

CHANGE
WETTRT TTT TTT TTT TCE OLUL OL LLL sS.

*RED BULL ENGY 473ML

PAIN AU CHOCOLAT

PAIN AUX RAISINS

3 BALANCE DUE
WITH NECTAR YOU WOULD HAVE EAR
POINTS

F
’ . 4 i ca ” -
f . 4 ve ae 5
, aod “g on a Ve , ° oe Vi yd
‘ 7 ; |
, - are

i i Py: ae * . 4
“ by . AA: Te

fof r é ; ; A * os f 5
, hh My 2G. OE In Bye atte’, . o£!
HM NOE Ely. ge if
oo ""4 a fi. Fa fa a PS i, f : # a . ’ : 1 fos
the flee Ne leg, Wd bed oa aere Pkt, Oyet wy oi” , ‘ ' 4°
” Adres Cad MATa, fea ut rae ghy | LE iy a oF! : . 3 ri .
: te ee Bh . ft BA 2 ; By. Ope Be ry Ae ; Uy: rope : . ? foto ;
J : . yal we  P el gt ere arb te og, o ae LVEG 75 a ' . , tt _#
or oe 4 i . J ? (f° vt veg histo g 120 “ oF i fae ye ; Y ; pty .
: EELS IF A Tbs eg 4 f ; PORE) (ORs aaa , - “
2 “pros a Jr fo ey ghey le fd } 5 5 A os ope FOG / a ia a rare y NENG HANSA ph ey ae! : : ‘
> ss s ? . 2 hye gtr UL, yey AP f i. AUPE Ye +n 8, 4 . . 7.8 the: CA 23 Mey , fe
d : , C4, ix x y 5 5 ""4 if: AK. f "" ¢ Ree £7 A i an é ey : q g - .
FO, fey fe 7H iy er eg fe OLE il, We Ga at : 4 / j Lf. ney J rs wr fy feats 7. fy: etsy ‘ 4 ‘
14 ry ee. F . ; 5 . ft oe tee ‘3S + ae it f ht ah ne Rte 4 COTA ites VET fs SEE A a . .
a 3 a J as Stes fat Ye 49. Mf DS, : ih Akal. 4 f k ata + eb rd Ae Nfl 4 jf ap ft ;
wo oe ons ad | tlt ica ¢ a’ 1% Van ‘ 24 : ieg wr , ‘
. / be yy ors ‘ ‘ ‘ ,
Bp pp DN Tina S ae TALC ANE \' mes Ag Cl : a ; ;
; . ey 4 9 td ‘ ; _f aie ‘ oo . fy | : , 4
Ayes e OA . | Wd: 4G ot . . ;
Copp yf ‘ - a : : : ad
dase i. AVG: , . a . , oa ; ”
v5 Te j . ‘ z fy ‘ Ld , pay
( , : .
ia z 4 7
”
’ : ’
, x.
ral arr
. aft
: 6 a6
? .
“4
Pad ‘ * “¢
we ” , a
c ff
e ’ .
f #
. 7 4s a
so ed
",Groceries
